PMID,Biobank,Year,Title,population_stratification_mentioned,population_stratification_confidence,population_stratification_severity,population_stratification_mesh,population_stratification_keywords,batch_effects_mentioned,batch_effects_confidence,batch_effects_severity,batch_effects_mesh,batch_effects_keywords,missing_data_mentioned,missing_data_confidence,missing_data_severity,missing_data_mesh,missing_data_keywords,sampling_bias_mentioned,sampling_bias_confidence,sampling_bias_severity,sampling_bias_mesh,sampling_bias_keywords,technical_variation_mentioned,technical_variation_confidence,technical_variation_severity,technical_variation_mesh,technical_variation_keywords
35302893,UK Biobank,2022,"The 103,200-arm acceleration dataset in the UK Biobank revealed a landscape of human sleep phenotypes.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,diversity,0,0.0,none,0,
36648036,UK Biobank,2023,Incident Clinical and Mortality Associations of Myocardial Native T1 in the UK Biobank.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35353173,UK Biobank,2022,Inflammation and Brain Structure in Schizophrenia and Other Neuropsychiatric Disorders: A Mendelian Randomization Study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36069651,UK Biobank,2023,Long-term exposure to air pollution and incident non-alcoholic fatty liver disease and cirrhosis: A cohort study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36356475,UK Biobank,2022,"Hearing impairment is associated with cognitive decline, brain atrophy and tau pathology.",1,0.3333333333333333,mentioned,0,genetic association,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36300346,UK Biobank,2022,Association of Vascular Risk Factors and Genetic Factors With Penetrance of Variants Causing Monogenic Stroke.,1,1.0,medium,0,principal component|ethnic|ethnicity|race,0,0.0,none,0,,1,0.6666666666666666,mentioned,0,incomplete data|mar,0,0.0,none,0,,0,0.0,none,0,
36162818,UK Biobank,2022,"The impact of coffee subtypes on incident cardiovascular disease, arrhythmias, and mortality: long-term outcomes from the UK Biobank.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36109502,UK Biobank,2022,Are infections associated with cognitive decline and neuroimaging outcomes? A historical cohort study using data from the UK Biobank study linked to electronic health records.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,1,0.3333333333333333,mentioned,0,selection bias,0,0.0,none,0,
35977839,UK Biobank,2022,"Associations of Sex, Age, and Cardiometabolic Risk Profiles With Brain Structure and Cognition: A UK Biobank Latent Class Analysis.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35811091,UK Biobank,2022,"Physical activity, diet quality and all-cause cardiovascular disease and cancer mortality: a prospective study of 346 627 UK Biobank participants.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35537820,UK Biobank,2023,Mendelian randomisation of eosinophils and other cell types in relation to lung function and disease.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35501852,UK Biobank,2022,Predictive value of circulating NMR metabolic biomarkers for type 2 diabetes risk in the UK Biobank study.,1,0.3333333333333333,medium,0,principal component,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
34907415,UK Biobank,2022,Left atrial structure and function are associated with cardiovascular outcomes independent of left ventricular measures: a UK Biobank CMR study.,1,1.0,medium,0,principal component|ethnic|ethnicity,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36177651,UK Biobank,2023,Association of type 1 diabetes and age at diagnosis of type 2 diabetes with brain volume and risk of dementia in the UK Biobank: A prospective cohort study of community-dwelling participants.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35896434,UK Biobank,2022,"Physical and Mental Activity, Disease Susceptibility, and Risk of Dementia: A Prospective Cohort Study Based on UK Biobank.",1,0.3333333333333333,medium,1,principal component,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35318279,UK Biobank,2022,Effects of depression on employment and social outcomes: a Mendelian randomisation study.,1,1.0,mentioned,0,ancestry|ethnic|ethnicity,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,socioeconomic,0,0.0,none,0,
35271950,UK Biobank,2022,Performance of routine risk scores for predicting cirrhosis-related morbidity in the community.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35247066,UK Biobank,2022,Young-onset diabetes in Asian Indians is associated with lower measured and genetically determined beta cell function.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35685390,UK Biobank,2022,"Modifiable traits, healthy behaviours, and leukocyte telomere length: a population-based study in UK Biobank.",1,0.6666666666666666,low,0,ethnic|ethnicity,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35575404,UK Biobank,2022,Molecular Mechanisms of ARID5B-Mediated Genetic Susceptibility to Acute Lymphoblastic Leukemia.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35238934,UK Biobank,2022,Associations of Alcohol Consumption and Smoking With Disease Risk and Neurodegeneration in Individuals With Multiple Sclerosis in the United Kingdom.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36580284,UK Biobank,2023,Machine Learning to Understand Genetic and Clinical Factors Associated With the Pulse Waveform Dicrotic Notch.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35656699,UK Biobank,2022,Clustered Mendelian randomization analyses identify distinct and opposing pathways in the association between genetically influenced insulin-like growth factor-1 and type 2 diabetes mellitus.,1,0.3333333333333333,mentioned,1,ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35622359,UK Biobank,2022,"Analysis of Clinical Traits Associated With Cardiovascular Health, Genomic Profiles, and Neuroimaging Markers of Brain Health in Adults Without Stroke or Dementia.",1,0.3333333333333333,mentioned,0,genetic association,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35460147,UK Biobank,2022,Sex- and age-specific associations between cardiometabolic risk and white matter brain age in the UK Biobank cohort.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
34656633,UK Biobank,2022,Associations of PM2.5 and road traffic noise with mental health: Evidence from UK Biobank.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36438798,UK Biobank,2022,Effect of proton pump inhibitors on the risk of chronic kidney disease: A propensity score-based overlap weight analysis using the United Kingdom Biobank.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36636109,UK Biobank,2023,Bone-cartilage crosstalk informed by aging mouse bone transcriptomics and human osteoarthritis genome-wide association studies.,1,0.3333333333333333,low,0,gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36281921,UK Biobank,2022,"Association of Coffee and Tea Consumption with Cardiovascular Disease, Chronic Respiratory Disease, and their Comorbidity.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36253519,UK Biobank,2022,Effects of lifestyle risk behaviour clustering on cardiovascular disease among UK adults: latent class analysis with distal outcomes.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36172525,UK Biobank,2022,Self-reported and genetically predicted effects of coffee intake on rheumatoid arthritis: Epidemiological studies and Mendelian randomization analysis.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36086304,UK Biobank,2022,Automated 3D Whole-Heart Mesh Reconstruction From 2D Cine MR Slices Using Statistical Shape Model.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35760239,UK Biobank,2022,Estimates of years of life lost depended on the method used: tutorial and comparative investigation.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35751453,UK Biobank,2023,Early prediction of prostate cancer risk in younger men using polygenic risk scores and electronic health records.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35474393,UK Biobank,2022,Gene-SCOUT: identifying genes with similar continuous trait fingerprints from phenome-wide association analyses.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35442943,UK Biobank,2022,Efficient estimation of SNP heritability using Gaussian predictive process in large scale cohort studies.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35314249,UK Biobank,2022,Association of Cardiovascular Health Measures With Cardiovascular Disease and Mortality in CKD: A UK Biobank Study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35298920,UK Biobank,2022,Inferring population structure in biobank-scale genomic data.,1,0.3333333333333333,mentioned,1,population structure,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35017556,UK Biobank,2022,DeepNull models non-linear covariate effects to improve phenotypic prediction and association power.,1,0.3333333333333333,medium,1,gwas,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
34964454,UK Biobank,2022,Genome-wide association study of mitochondrial copy number.,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
37881570,UK Biobank,2023,Copy Number Variants Increasing Risk for Schizophrenia: Shared and Distinct Effects on Brain Morphometry and Cognitive Performance.,1,0.3333333333333333,medium,0,ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,quality control
36744110,UK Biobank,2022,Statistical biopsy: An emerging screening approach for early detection of cancers.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36513763,UK Biobank,2023,The collective effects of genetic variants and complex traits.,1,0.3333333333333333,medium,1,principal component,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36442731,UK Biobank,2023,Genetic variations within human gained enhancer elements affect human brain sulcal morphology.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36152312,UK Biobank,2023,"Associations of grip strength, walking pace, and the risk of incident dementia: A prospective cohort study of 340212 participants.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35714886,UK Biobank,2022,Causal inference on neuroimaging data with Mendelian randomisation.,0,0.0,none,1,,0,0.0,none,1,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,1,
35501835,UK Biobank,2022,The relationship between central obesity and bone mineral density: a Mendelian randomization study.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35411287,UK Biobank,2022,"Cannabis, Intraocular Pressure, and the Growth Arrest-Specific 7 (GAS7) Gene: A Retrospective Analysis.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35193147,UK Biobank,2022,"PGS-server: accuracy, robustness and transferability of polygenic score methods for biobank scale studies.",1,0.3333333333333333,mentioned,1,ancestry,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,method comparison
36542907,UK Biobank,2023,Equitable modelling of brain imaging by counterfactual augmentation with morphologically constrained 3D deep generative models.,1,0.3333333333333333,high,0,confounding,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36211555,UK Biobank,2022,Cardiac aging synthesis from cross-sectional data with conditional generative adversarial networks.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,age bias,0,0.0,none,0,
36026442,UK Biobank,2022,Cancer-driving mutations are enriched in genic regions intolerant to germline variation.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35675752,UK Biobank,2022,A suggested shared aetiology of dementia - a colocalization study.,0,0.0,none,1,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35658811,UK Biobank,2022,Population variation in social brain morphology: Links to socioeconomic status and health disparity.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,socioeconomic,0,0.0,none,0,
35310819,UK Biobank,2022,Functional magnetic resonance imaging data for the association between polygenic risk scores for neuroticism and reward-punishment processing.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
34968759,UK Biobank,2022,Genomic insights in ascending aortic size and distensibility.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35465613,UK Biobank,2022,The Risk of Hearing Impairment From Ambient Air Pollution and the Moderating Effect of a Healthy Diet: Findings From the United Kingdom Biobank.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36529820,UK Biobank,2024,Gene selection by incorporating genetic networks into case-control association studies.,1,0.6666666666666666,medium,1,principal component|gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36333390,UK Biobank,2022,Representational ethical model calibration.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,diversity,1,0.3333333333333333,mentioned,0,calibration
36265482,UK Biobank,2022,Liability-scale heritability estimation for biobank studies of low-prevalence disease.,0,0.0,none,1,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35920826,UK Biobank,2022,Estimating diagnostic noise in panel-based genomic analysis.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35780382,UK Biobank,2022,MorbidGCN: prediction of multimorbidity with a graph convolutional network based on integration of population phenotypes and disease network.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35750789,UK Biobank,2022,Integrating variant functional annotation scores have varied abilities to improve power of genome-wide association studies.,1,0.3333333333333333,low,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35165958,UK Biobank,2022,Amygdala and subregion volumes are associated with photoperiod and seasonal depressive symptoms: A cross-sectional study in the UK Biobank cohort.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35027082,UK Biobank,2022,Polygenic transcriptome risk scores (PTRS) can improve portability of polygenic risk scores across ancestries.,1,1.0,mentioned,1,ancestry|european ancestry|gwas,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
34865001,UK Biobank,2022,Efficient approaches for large-scale GWAS with genotype uncertainty.,1,0.3333333333333333,mentioned,1,gwas,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,imputation,0,0.0,none,0,,0,0.0,none,0,
34406390,UK Biobank,2022,Immunoinflammatory role of apolipoprotein E4 in malnutrition and enteric infections and the increased risk for chronic diseases under adverse environments.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35072137,UK Biobank,2022,Machine learning optimized polygenic scores for blood cell traits identify sex-specific trajectories and genetic correlations with disease.,1,0.6666666666666666,low,0,genetic association|stratification,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36150733,UK Biobank,2023,"Associations of HDL-C/LDL-C with myocardial infarction, all-cause mortality, haemorrhagic stroke and ischaemic stroke: a longitudinal study based on 384 093 participants from the UK Biobank.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36102938,UK Biobank,2022,"Associations of combined healthy lifestyles with cancer morbidity and mortality among individuals with diabetes: results from five cohort studies in the USA, the UK and China.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35583889,UK Biobank,2022,Rare and Common Genetic Variation Underlying the Risk of Hypertrophic Cardiomyopathy in a National Biobank.,0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35179602,UK Biobank,2022,"Ambient air pollution, healthy diet and vegetable intakes, and mortality: a prospective UK Biobank study.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36530697,UK Biobank,2022,Associations between air pollution and multimorbidity in the UK Biobank: A cross-sectional study.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
36280346,UK Biobank,2022,Cardiovascular disease and mortality sequelae of COVID-19 in the UK Biobank.,1,0.6666666666666666,medium,0,ethnic|ethnicity,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36137074,UK Biobank,2022,Association analyses of rare variants identify two genes associated with refractive error.,1,1.0,medium,1,ancestry|european ancestry|gwas|genetic association,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
35962842,UK Biobank,2023,"Maternal smoking around birth may lower the protective effects of breastfeeding on anxiety, depression and neuroticism in adult offspring: a UK biobank study.",1,0.3333333333333333,mentioned,0,population structure,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35690930,UK Biobank,2022,"Menopause, hysterectomy, menopausal hormone therapy and cause-specific mortality: cohort study of UK Biobank participants.",0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35518119,UK Biobank,2022,Association of a wide range of individual chronic diseases and their multimorbidity with brain volumes in the UK Biobank: A cross-sectional study.,1,0.6666666666666666,medium,0,ancestry|european ancestry,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
35076666,UK Biobank,2022,Population-Based Penetrance of Deleterious Clinical Variants.,1,0.3333333333333333,mentioned,1,stratification,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
34773460,UK Biobank,2022,"Association of Apolipoprotein B-Containing Lipoproteins and Risk of Myocardial Infarction in Individuals With and Without Atherosclerosis: Distinguishing Between Particle Concentration, Type, and Content.",0,0.0,none,0,,0,0.0,none,0,,1,0.3333333333333333,mentioned,0,mar,0,0.0,none,0,,0,0.0,none,0,
36401354,UK Biobank,2023,Evaluating the causal effect of tobacco smoking on white matter brain aging: a two-sample Mendelian randomization analysis in UK Biobank.,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,,0,0.0,none,0,
